track_id,release_id,work_id,version_id,artist_id,artist_name,song_name,album_name,track_position,row_type,release_date,release_category,edition_type,version_type,source_release_id,duration_seconds,spotify_url,youtube_url
trk_959e94ca9a28,rel_0bc6d1432854,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Temporary Music,,album,1981-01-01,,,same_master,,,,
trk_44e8ea283faf,rel_6a417135397e,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Memory Serves,,album,1981-01-01,,,same_master,,,,
trk_bb32f777188e,rel_d06e35c31b7c,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,ANITA,,single,2023-01-08,,,same_master,,,,
trk_7681c84807f6,rel_137d9d26c7e8,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Seven Souls Remixes,,single,2016-09-16,,,same_master,,,,
trk_7f059fc8a12e,rel_05c865055244,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Bustin' Out Edits - EP,,single,2012-01-01,,,same_master,,,,
trk_f35e297cebd6,rel_7eafa65a854c,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Things Long Lost / The World As We Know It,,single,2010-03-15,,,same_master,,,,
trk_23ec960b247e,rel_f1ba74965cc6,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Time Out (Dance Versions),,single,1983-12-31,,,same_master,,,,
trk_28f3bc4b5604,rel_b044bbf14016,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Memories,,single,1983-01-01,,,same_master,,,,
trk_955ad3815013,rel_6a76a0cc6a24,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Busting Out,,single,1981-12-31,,,same_master,,,,
trk_c0040c490bd8,rel_69d891171f70,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,London Stories,,album,2014,,,same_master,,,,
trk_f3f56fbafd47,rel_1f40a8571f98,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,Agony,,album,2012-10-06,,,same_master,,,,
trk_b3dac9a93d85,rel_644103bfc551,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,No Escape from Nowhere,,album,2008-05-23,,,same_master,,,,
trk_3df88e580dad,rel_fbde9e437c06,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,G.L.C. (Live),,album,2005-01-01,,,same_master,,,,
trk_96ad113b66e6,rel_3da1218725b0,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,Rogues Gallery,,album,2004-10-01,,,same_master,,,,
trk_4a1383385c15,rel_6a5a7dbcc87a,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,Crisis,,album,2001-10-01,,,same_master,,,,
trk_d5d32fe4b44b,rel_ebe5711ca5a8,wrk_ce798e3cc0bd,ver_12f13ca88803,art_139bec3d8b16,Menace,,Live In Bermondsey,,album,2000-01-01,,,same_master,,,,
trk_a91791964324,rel_eead8ab072c0,wrk_b5c4facb9e56,ver_a9f243d85513,art_9a6d8892e14b,Michael Hampton,,Pure,,album,2018-07-30,,,same_master,,,,
trk_d3d237ba8415,rel_296ee52ef16a,wrk_b5c4facb9e56,ver_a9f243d85513,art_9a6d8892e14b,Michael Hampton,,Hidden Treasure: Viola Masterpieces,,album,2014-08-05,,,same_master,,,,
trk_6dca1c3266c0,rel_8f58afcc90f6,wrk_b5c4facb9e56,ver_a9f243d85513,art_9a6d8892e14b,Michael Hampton,,P-Funk Guitar Riffs For DJ's,,album,1995-01-01,,,same_master,,,,
trk_137cfeac3058,rel_07c0524f955a,wrk_76560065becf,ver_f144fd4014de,art_dbb8fe39bf79,Mico Wave,,Public Private Personal (20th Anniversary Edition),,album,2018-12-27,,,same_master,,,,
trk_5ef10a595ab0,rel_d81fd58bdf91,wrk_76560065becf,ver_f144fd4014de,art_dbb8fe39bf79,Mico Wave,,A Love of Your Own (1988),,single,2021-03-31,,,same_master,,,,
trk_2720361c6b50,rel_3be8a4bd7eb8,wrk_76560065becf,ver_f144fd4014de,art_dbb8fe39bf79,Mico Wave,,Soul Power,,single,2013-08-11,,,same_master,,,,
trk_af208e92f4a4,rel_2388866cf7aa,wrk_76560065becf,ver_f144fd4014de,art_dbb8fe39bf79,Mico Wave,,Let's Talk Dirty,,single,2012-03-08,,,same_master,,,,
trk_b41904d17a05,rel_75dc6249313e,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,Live at the Monterey International Pop Festival,,album,2024-11-22,,,same_master,,,,
trk_aab53b60b1a1,rel_63a48eb17539,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,People Like Us,,album,1971-11-01,,,same_master,,,,
trk_d517405f9995,rel_b721e99dc995,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,The Papas & The Mamas,,album,1968-05-01,,,same_master,,,,
trk_9cd253ff09d6,rel_132f181db39c,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,Deliver,,album,1967-01-01,,,same_master,,,,
trk_1f8c9fbaa8fe,rel_b4a6b3faa491,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,If You Can Believe Your Eyes & Ears,,album,1966-03,,,same_master,,,,
trk_0fa236bad433,rel_5f7aa5520524,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,Dedicated To The One I Love,,single,2023-02-14,,,same_master,,,,
trk_0781b21c1603,rel_8e4d3c279f7e,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,Dedicated To The One I Love (Silo x Bettina Bergström Remix),,single,2022-04-08,,,same_master,,,,
trk_3183292525a4,rel_af3a5f5fa80d,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,Dedicated To The One I Love (Glen Nicholls Remix),,single,2022-04-08,,,same_master,,,,
trk_2ebedec1d42c,rel_3b9cdda96714,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"Dedicated To The One I Love (Live On The Ed Sullivan Show, June 11, 1967)",,single,2021-11-26,,,same_master,,,,
trk_d520127c2a24,rel_fc79693d892d,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"Words Of Love (Live On The Ed Sullivan Show, December 11, 1966)",,single,2021-01-31,,,same_master,,,,
trk_73c7252394bf,rel_4971f879d07e,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"I Call Your Name (Live On The Ed Sullivan Show, September 24, 1967)",,single,2020-12-06,,,same_master,,,,
trk_33b60edf7181,rel_5cb7dad742b9,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"Twelve Thirty (Live On The Ed Sullivan Show, June 22, 1968)",,single,2020-11-15,,,same_master,,,,
trk_0d1d3e925ed7,rel_82b74a6dec5f,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"Creeque Alley (Live On The Ed Sullivan Show, June 11, 1967)",,single,2020-09-04,,,same_master,,,,
trk_9f0a465308ca,rel_41e3e59e2a6e,wrk_a58754f7930e,ver_c64f84058521,art_fce87748409e,The Mamas & The Papas,,"Monday, Monday (Live On The Ed Sullivan Show, September 24, 1967)",,single,1967-09-24,,,same_master,,,,
trk_44cf0a94bf45,rel_c13f1ac8106d,wrk_79117d9f9e07,ver_08aca92d0886,art_42d7dd1058dd,Mr. Fiddler,,Helvetia (Original Mix),,single,2009-06-02,,,same_master,,,,
trk_03d14afeae73,rel_351ff5593ce6,wrk_79117d9f9e07,ver_08aca92d0886,art_42d7dd1058dd,Mr. Fiddler,,Helvetia (Dub Mix),,single,2009-06-02,,,same_master,,,,
trk_8d0e12979c45,rel_712c92a04aa3,wrk_96a5a7706194,ver_fa766de913a7,art_2e120f293ce5,Johnny Blue Skies,,Passage Du Desir,,album,2024-07-12,,,same_master,,,,
trk_ee452efb2c0b,rel_366d433b70d4,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Keep Funkin,,album,2018-02-16,,,same_master,,,,
trk_b5bd4b1954fe,rel_33c1cf383e9b,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,The World of Captain Beefheart,,album,2017-11-10,,,same_master,,,,
trk_60984ca092a7,rel_e12c89249ade,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,It's Time,,album,2011-08-31,,,same_master,,,,
trk_6c43d5f14fe3,rel_334285de76fb,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,The Heat (Expanded Edition),,album,1985-08-01,,,same_master,,,,
trk_139ae30a19f8,rel_9ada889f6e1d,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,The Art of Defense (Expanded Edition),,album,1984-03-01,,,same_master,,,,
trk_a83b425639d6,rel_3fc589bc52de,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Nona Hendryx,,album,1977-07-17,,,same_master,,,,
trk_0847185b8e8e,rel_481d987c3534,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Walk with Me,,single,2016-08-23,,,same_master,,,,
trk_36c9c677f426,rel_ccbaf4b47a68,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,"In Praise of Older Men (Father, Brother, Lover, Son)",,single,2016-06-15,,,same_master,,,,
trk_bb9cbd69c20b,rel_a4661c0c5bd0,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Bustin' Out Edits - EP,,single,2012-01-01,,,same_master,,,,
trk_22ad579c8b00,rel_b14593654d11,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Ballad Of Rush Limbaugh,,single,2010-01-23,,,same_master,,,,
trk_db7fa3f71d76,rel_c0078ca5feac,wrk_634bf9588e6d,ver_1dee96e5adc8,art_c5a643b470b2,Nona Hendryx,,Busting Out,,single,1981-12-31,,,same_master,,,,
trk_fd65a3e80584,rel_2999ee53e86f,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Jabroneez,,single,2025-12-26,,,same_master,,,,
trk_686293502577,rel_3f5a8d2e3aef,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Can't Tell Me None!,,single,2025-11-28,,,same_master,,,,
trk_8d898e3bdc10,rel_eae650b33129,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Fallin',,single,2025-11-14,,,same_master,,,,
trk_f6423b503215,rel_6b2e28d640a2,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Lemonade (Bentley Coupe),,single,2025-08-29,,,same_master,,,,
trk_a2d6b3bcd56b,rel_f37b74863e6a,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,No Stylist,,single,2025-07-25,,,same_master,,,,
trk_7120bd3a657f,rel_988239d7954a,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Real Ones,,single,2025-06-27,,,same_master,,,,
trk_f2b152d29da5,rel_fcb16378c74d,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Montecristo (Just Ride),,single,2025-04-11,,,same_master,,,,
trk_36e6d4b85abd,rel_3823ff7ed02c,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,My Beemer,,single,2025-03-14,,,same_master,,,,
trk_aebf3148cb50,rel_20317ec9afde,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Holy Night (Red Trim),,single,2025-01-24,,,same_master,,,,
trk_07bebf429c7e,rel_030e3fb677fd,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Halos,,single,2024-10-25,,,same_master,,,,
trk_2abf78ca1740,rel_428bca5dace4,wrk_016faa6e2981,ver_def392a1c3fb,art_14fef41c4f44,O.G. Soul,,Make It Right,,single,2024-10-11,,,same_master,,,,
trk_d65028775eda,rel_9e48f3d71277,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Amor Sincero,,album,2025-02-13,,,same_master,,,,
trk_2c1fe4d70a9e,rel_216353a53613,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Edición Especial para Recordar Vol.3,,album,2024-06-12,,,same_master,,,,
trk_cde8bd224fcb,rel_1ea2062c68f8,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Mientras Tenga Vida,,album,2024-03-08,,,same_master,,,,
trk_c9d81d6cafb3,rel_0d5147732e25,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Con los Brazos Abiertos,,album,2024-03-08,,,same_master,,,,
trk_b232caa8e25d,rel_2d400e902490,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Cambia mi Vida,,album,2024-03-08,,,same_master,,,,
trk_4b0cef233076,rel_ce3ff4d6e662,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Concierto en Vivo (En Vivo),,album,2023-01-19,,,same_master,,,,
trk_da5a6c2ef53d,rel_304dd33ec175,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Edición Especial,,album,2022-08-30,,,same_master,,,,
trk_b257540b085f,rel_967c11f9a73a,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Volver a Soñar,,album,2022-05-03,,,same_master,,,,
trk_b372957dbc26,rel_1a76d8d9d87c,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Solo Confía,,album,2019-09-11,,,same_master,,,,
trk_eb907884ad1d,rel_6e3aefddfc6b,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Mi Pán Verdadero,,album,2017-01-11,,,same_master,,,,
trk_438bb92465eb,rel_0b699106698c,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Te Estoy Esperando,,album,2014-09-05,,,same_master,,,,
trk_b3d76667ba01,rel_2f536372fc6e,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Para Recordar (Edición Especial 2014),,album,2014-09-02,,,same_master,,,,
trk_4fdef3576fdb,rel_9f7243d2cc15,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,2013,,album,2013-09-06,,,same_master,,,,
trk_fcd87233df6e,rel_66185636af40,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Desde Mi Corazón,,album,2012-09-01,,,same_master,,,,
trk_14d698ebae3d,rel_f8746932dc1e,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,El Amor De Cristo,,single,2025-10-10,,,same_master,,,,
trk_cb0bc16a1ab7,rel_49d593fdf7d0,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,No te Rindas,,single,2024-09-02,,,same_master,,,,
trk_7983b3d4c46a,rel_6e145e20cfa9,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Contigo Tengo Todo,,single,2024-01-05,,,same_master,,,,
trk_216c94db8eef,rel_5d52385080dd,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Que Difícil es,,single,2023-11-23,,,same_master,,,,
trk_94aa707ff67d,rel_c7230c13e075,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Sana Mi Tierra,,single,2023-11-14,,,same_master,,,,
trk_be89ed310fa3,rel_8f8c9781756c,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Tu Eres mi Vida,,single,2023-09-23,,,same_master,,,,
trk_17ff37ddb5ee,rel_568a37a42908,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Mujer Virtuosa (Instrumental),,single,2023-05-09,,,same_master,,,,
trk_c42028d5a480,rel_2ca383eab3c7,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,El Corrido del Varón,,single,2022-09-26,,,same_master,,,,
trk_71677a5e48ce,rel_6d96e08450f6,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Heme Aquí,,single,2022-04-13,,,same_master,,,,
trk_21946a4e94f9,rel_6d9aa77d3dcc,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,Hijo Pródigo,,single,2021-11-19,,,same_master,,,,
trk_1a5efec45ea8,rel_016ba3b64bc4,wrk_8f78e0dfbd47,ver_944648fe8a07,art_c89c1ecbb6b1,Original Poder Cristiano,,No Te Cambio por Nada,,single,2021-02-14,,,same_master,,,,
trk_e9bdcbb0cd73,rel_6392418ab768,wrk_c1a317699359,ver_2b107e051be8,art_7999e26db1b1,P-Funk All Stars,,T.A.P.O.A.F.O.M.(The Awesome Power of A Fully- Operational Mothership),,album,1996-06-11,,,same_master,,,,
trk_603d845bc70c,rel_29bc7e200dd2,wrk_c1a317699359,ver_2b107e051be8,art_7999e26db1b1,P-Funk All Stars,,If Anybody Gets Funked Up (It's Gonna Be You),,album,1996-06-11,,,same_master,,,,
trk_00b57da30232,rel_b6fcd86db5ba,wrk_c1a317699359,ver_2b107e051be8,art_7999e26db1b1,P-Funk All Stars,,Urban Dancefloor Guerillas (Expanded Edition),,album,1984-09-01,,,same_master,,,,
trk_c3f363f1925e,rel_21ceeff699ba,wrk_059c33350888,ver_d22c603f7060,art_7d9ac9826241,Parliament,,Gloryhallastoopid,,album,1979-11-20,,,same_master,,,,
trk_a68b7945d040,rel_39354c1177a4,wrk_059c33350888,ver_d22c603f7060,art_7d9ac9826241,Parliament,,Up For The Down Stroke (Expanded Edition),,album,1974-07-03,,,same_master,,,,
trk_71492a5b7eac,rel_b96bcf6ec1cf,wrk_059c33350888,ver_d22c603f7060,art_7d9ac9826241,Parliament,,(Show Me Your) Funkface,,single,2024-09-06,,,same_master,,,,
trk_94c1831d0451,rel_c7fb63a00bdf,wrk_059c33350888,ver_d22c603f7060,art_7d9ac9826241,Parliament,,I'm Gon Make U Sick O'Me,,single,2018-01-15,,,same_master,,,,
trk_15a3b39a46d7,rel_468f276a813e,wrk_3ec92d90af09,ver_8ac7c0460cb3,art_d6b32868f493,Parliament Funkadelic,,Live At Montreux 2004,,album,2005-01-01,,,same_master,,,,
trk_4a90cc132765,rel_95f91ea87857,wrk_594aa5cd7cba,ver_2e081d6091d5,art_e3b0a16787ae,Pat Lewis,,Land of Liars,,album,2025-08-24,,,same_master,,,,
trk_6450801cb7a4,rel_1e3e622ffba6,wrk_594aa5cd7cba,ver_2e081d6091d5,art_e3b0a16787ae,Pat Lewis,,Death to Patty June,,album,2024-07-28,,,same_master,,,,
trk_3e70e17f6f8b,rel_6a4b01428556,wrk_594aa5cd7cba,ver_2e081d6091d5,art_e3b0a16787ae,Pat Lewis,,Limerence,,album,2024-06-19,,,same_master,,,,
trk_2f954bb612f8,rel_ea9d923b576a,wrk_594aa5cd7cba,ver_2e081d6091d5,art_e3b0a16787ae,Pat Lewis,,Flashbacks,,album,2024-06-19,,,same_master,,,,
trk_c62a44566edd,rel_540d84d8d92c,wrk_594aa5cd7cba,ver_2e081d6091d5,art_e3b0a16787ae,Pat Lewis,,Red Wall Sessions,,album,2024-06-13,,,same_master,,,,
trk_7f28f4fdb836,rel_e4c548cba778,wrk_0713e659750a,ver_3d6e4d0f62dd,art_1803ca2fc438,Philippe Wynne,,Philippé Wynne,,album,1984-08-07,,,same_master,,,,
trk_64ce86ff8aac,rel_7ff35b568f94,wrk_0713e659750a,ver_3d6e4d0f62dd,art_1803ca2fc438,Philippe Wynne,,Starting All Over,,album,1977-07-05,,,same_master,,,,
trk_aaeeca42977a,rel_686f01601563,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Sound Virus,,album,2015-06-30,,,same_master,,,,
trk_a01d992294ff,rel_c64c8c9a9314,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Profanation: Preparation For A Coming Darkness,,album,2008,,,same_master,,,,
trk_b640bdc81a19,rel_08fec0d004b3,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Tennessee 2004,,album,2007-06-05,,,same_master,,,,
trk_4e7982127e5d,rel_8a3f3d4e1008,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Zurich,,album,2006-04-25,,,same_master,,,,
trk_d63c8015876a,rel_41c0de653a29,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Warszawa,,album,2001-04-17,,,same_master,,,,
trk_ad107e4ca32a,rel_7d70a5319333,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Metatron,,album,2001,,,same_master,,,,
trk_4bbe57240263,rel_96dcb6957399,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Transmutation (Mutatis Mutandis),,album,1992-01-01,,,same_master,,,,
trk_4b2ea4b31e60,rel_1398c696e218,wrk_ea38efd66a60,ver_067683741603,art_5ab323a32e0f,Praxis,,Praxis,,album,1987,,,same_master,,,,
trk_8f892c5b4a59,rel_7e1b06f095d8,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Around The World In A Day (Deluxe Expanded Edition),,album,2025-11-21,,,same_master,,,,
trk_b8380f4a12bb,rel_a860b8d5d6ca,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Around The World In A Day (2025 Remaster),,album,2025-11-21,,,same_master,,,,
trk_1d9343eaf012,rel_d026a4829ad6,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Diamonds And Pearls (Super Deluxe Edition),,album,2023-10-27,,,same_master,,,,
trk_4c333fce9e77,rel_43c43897e808,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Live At Glam Slam,,album,2023-10-11,,,same_master,,,,
trk_fcc30aed983a,rel_bfbb73bb4a85,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Prince and The Revolution: Live (2022 Remaster),,album,2022-06-03,,,same_master,,,,
trk_9fbdd4a09b70,rel_f74b1d936ccb,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Welcome 2 America,,album,2021-07-30,,,same_master,,,,
trk_79f95d42348c,rel_43f2a89e2a8e,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Sign O' The Times (Super Deluxe Edition),,album,2020-09-25,,,same_master,,,,
trk_8f6cfac197cd,rel_6ae7f411ab3a,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,The VERSACE Experience (PRELUDE 2 GOLD),,album,2019-09-13,,,same_master,,,,
trk_0da1a54959f3,rel_ee7cd28fd093,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,1999 (Super Deluxe Edition),,album,2019-09-10,,,same_master,,,,
trk_a30b4a12d87a,rel_f67636cd80ae,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Originals,,album,2019-06-07,,,same_master,,,,
trk_b17ca0bb95f7,rel_5fa4c003d3ce,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Piano & A Microphone 1983,,album,2018-09-14,,,same_master,,,,
trk_8e7aaaebe06c,rel_46f2055eda88,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Purple Rain (Deluxe Expanded Edition),,album,2017-06-23,,,same_master,,,,
trk_b174fd82b30c,rel_40ddee8ccd78,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,HITNRUN Phase Two,,album,2015-12-12,,,same_master,,,,
trk_e507f5b75515,rel_5388748a740f,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,PLECTRUMELECTRUM,,album,2014-09-26,,,same_master,,,,
trk_e15e72e40cc8,rel_53f9f2489ec3,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,ART OFFICIAL AGE,,album,2014-09-26,,,same_master,,,,
trk_cb0738e8b91c,rel_d810b73d0927,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,20Ten,,album,2010-07-10,,,same_master,,,,
trk_224df6c85da1,rel_82bb543d8482,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,MPLSoUND,,album,2009-03-24,,,same_master,,,,
trk_893c062b17e3,rel_f4de61d3d816,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,LOtUSFLOW3R,,album,2009-03-24,,,same_master,,,,
trk_761eb3df5baa,rel_bfe94467e1c8,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Indigo Nights / Live Sessions,,album,2008-09-30,,,same_master,,,,
trk_93b27ba4f304,rel_a654ff020a88,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Planet Earth,,album,2007-07-15,,,same_master,,,,
trk_9e4476c682fc,rel_e3ff9ff6418b,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,3121,,album,2006-03-21,,,same_master,,,,
trk_94e9dda6d83d,rel_53effc3150a3,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Musicology,,album,2004-04-20,,,same_master,,,,
trk_c84ffdead093,rel_45e42e6af07b,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,C-Note - Live,,album,2004-03-29,,,same_master,,,,
trk_0c48a296f214,rel_c427a4bed506,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,N.E.W.S,,album,2003-05-26,,,same_master,,,,
trk_8926dd180d82,rel_e07a791092da,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,Xpectation,,album,2003-01-01,,,same_master,,,,
trk_f0055a956dc2,rel_034b79acdd2c,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,One Nite Alone... The Aftershow: It Ain't Over! (Up Late with Prince & The NPG) [Live],,album,2002-12-17,,,same_master,,,,
trk_2f828f8f9053,rel_b6c02d1f5957,wrk_ddb61774fec5,ver_c9f32d0da1bd,art_a47b5cc8f061,Prince,,One Nite Alone... Live!,,album,2002-12-17,,,same_master,,,,
