release_id,artist_id,artist_name,album_name,release_date,release_category,edition_type,era,genre
rel_5eac3256fd05,art_b3c7ac1f4c4c,Drake,0 To 100 / The Catch Up,2013-07-14,,,,
rel_cd4e381df236,art_b3c7ac1f4c4c,Drake,100 GIGS,2024-08-30,,,,
rel_bd86ea4055e0,art_b3c7ac1f4c4c,Drake,act ii: date @ 8 (feat. Drake) [remix],2024-03-08,,,,
rel_f4e4cebb95b2,art_b3c7ac1f4c4c,Drake,B.B. King Freestyle,2020-11-30,,,,
rel_a69c98e87d54,art_b3c7ac1f4c4c,Drake,Back To Back,2015-07-31,,,,
rel_a48548796236,art_b3c7ac1f4c4c,Drake,Behind Barz (Bonus),2019-09-13,,,,
rel_41c785ec274f,art_b3c7ac1f4c4c,Drake,Best I Ever Had,2009-01-01,,,,
rel_7dd042ed6255,art_b3c7ac1f4c4c,Drake,Care Package,2019-08-02,,,,
rel_bb618894044a,art_b3c7ac1f4c4c,Drake,Certified Lover Boy,2021-09-03,,,,
rel_c9c92c9b2aca,art_b3c7ac1f4c4c,Drake,Charged Up,2015-07-31,,,,
rel_b49153f7a6f8,art_b3c7ac1f4c4c,Drake,Come and See Me (feat. Drake),2016-03-23,,,,
rel_69643ad93947,art_b3c7ac1f4c4c,Drake,Dark Lane Demo Tapes,2020-05-01,,,,
rel_c1e58f4ba25e,art_b3c7ac1f4c4c,Drake,Diplomatic Immunity,2018-01-20,,,,
rel_f302138d58b8,art_b3c7ac1f4c4c,Drake,DOG HOUSE,2025-09-09,,,,
rel_64cbaa234055,art_b3c7ac1f4c4c,Drake,Ela É do Tipo (feat. Drake) [Remix],2019-11-06,,,,
rel_e4e3e084d030,art_b3c7ac1f4c4c,Drake,Family Matters,2024-05-03,,,,
rel_d0d01a1438b8,art_b3c7ac1f4c4c,Drake,Fear,2009-09-15,,,,
rel_af371f72211c,art_b3c7ac1f4c4c,Drake,For All the Dogs,2023-10-06,original,standard,Legacy Era (2016–present),"Hip-Hop, R&B, Funk, P-Funk"
rel_2d85c3564610,art_b3c7ac1f4c4c,Drake,For All The Dogs,2023-10-06,,,,
rel_3de563ddddf3,art_b3c7ac1f4c4c,Drake,For All The Dogs Scary Hours Edition,2023-11-17,,,,
rel_62f0a10dd95c,art_b3c7ac1f4c4c,Drake,For Free (feat. Drake),2016-06-17,,,,
rel_18f51b4ec9a8,art_b3c7ac1f4c4c,Drake,Forever,2009-01-01,,,,
rel_bcf2287bad66,art_b3c7ac1f4c4c,Drake,GREECE (feat. Drake),2020-07-16,,,,
rel_3e4f6bbd0277,art_b3c7ac1f4c4c,Drake,Headlines,2011-01-01,,,,
rel_964755f67b83,art_b3c7ac1f4c4c,Drake,Her Loss,2022-11-04,,,,
rel_c470ab2684bd,art_b3c7ac1f4c4c,Drake,"Honestly, Nevermind",2022-06-17,,,,
rel_b13b91aaa1f7,art_b3c7ac1f4c4c,Drake,I'm Goin In,2009-09-15,,,,
rel_8ec6526256bf,art_b3c7ac1f4c4c,Drake,If You're Reading This It's Too Late,2015-02-12,,,,
rel_ecfd4a4e7400,art_b3c7ac1f4c4c,Drake,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,,,,
rel_bc90970506dc,art_b3c7ac1f4c4c,Drake,Life Is Good (feat. Drake),2020-01-10,,,,
rel_212e98288b75,art_b3c7ac1f4c4c,Drake,Live For,2013-01-01,,,,
rel_7dce6cac5542,art_b3c7ac1f4c4c,Drake,LOYAL (feat. Drake and Bad Bunny) [Remix],2020-02-07,,,,
rel_77c1d6ffcd1c,art_b3c7ac1f4c4c,Drake,LOYAL (feat. Drake),2019-11-22,,,,
rel_aa934e005153,art_b3c7ac1f4c4c,Drake,Make Me Proud,2011-01-01,,,,
rel_56fd84b6b5d1,art_b3c7ac1f4c4c,Drake,Marvins Room,2011-01-01,,,,
rel_ac440ea42312,art_b3c7ac1f4c4c,Drake,MELTDOWN (feat. Drake),2023-07-27,,,,
rel_5ae0784e8286,art_b3c7ac1f4c4c,Drake,MELTDOWN (feat. Drake) [Instrumental],2023-07-25,,,,
rel_45e7c73cf8c3,art_b3c7ac1f4c4c,Drake,Miss Me,2010-01-01,,,,
rel_b4f71fac2c24,art_b3c7ac1f4c4c,Drake,More Life,2017-03-18,,,,
rel_4d877b22dbe9,art_b3c7ac1f4c4c,Drake,My Love (feat. Drake) [Remix],2016-03-11,,,,
rel_8263f57246e6,art_b3c7ac1f4c4c,Drake,No Face,2024-08-31,,,,
rel_60d97dbb8156,art_b3c7ac1f4c4c,Drake,No Frauds,2017-03-10,,,,
rel_dd2240966697,art_b3c7ac1f4c4c,Drake,Nothing Was The Same (Deluxe),2013-01-01,,,,
rel_95294ac31224,art_b3c7ac1f4c4c,Drake,On The Radar Freestyle,2023-07-26,,,,
rel_1d72acb1d8a2,art_b3c7ac1f4c4c,Drake,Only You Freestyle,2020-07-20,,,,
rel_613c66c2baf9,art_b3c7ac1f4c4c,Drake,Over (Explicit Version),2010-01-01,,,,
rel_951b5dde33c7,art_b3c7ac1f4c4c,Drake,Over The Top (feat. Drake),2021-07-23,,,,
rel_ca24acce312c,art_b3c7ac1f4c4c,Drake,Pop Style,2016-04-04,,,,
rel_65bd4156ecb8,art_b3c7ac1f4c4c,Drake,POPSTAR (feat. Drake),2020-07-17,,,,
rel_857f29940544,art_b3c7ac1f4c4c,Drake,Push Ups,2024-04-19,,,,
rel_cd95ec6e560a,art_b3c7ac1f4c4c,Drake,Right Hand,2015-07-31,,,,
rel_a243fd73de76,art_b3c7ac1f4c4c,Drake,Scary Hours 2,2021-03-05,,,,
rel_1dbe0bc87f96,art_b3c7ac1f4c4c,Drake,Scorpion,2018-06-29,,,,
rel_5d8137bcff32,art_b3c7ac1f4c4c,Drake,Search & Rescue,2023-04-07,,,,
rel_2405edb6f896,art_b3c7ac1f4c4c,Drake,Seeing Green,2021-05-14,,,,
rel_73949f7be1c0,art_b3c7ac1f4c4c,Drake,She Will,2011-08-16,,,,
rel_93bade241ecc,art_b3c7ac1f4c4c,Drake,Sideways,2024-07-26,,,,
rel_a0bb8bb77737,art_b3c7ac1f4c4c,Drake,Signs,2017-06-23,,,,
rel_687bf656dd87,art_b3c7ac1f4c4c,Drake,Slime You Out,2023-09-15,,,,
rel_1d4e13c3025b,art_b3c7ac1f4c4c,Drake,Sneakin’,2016-10-24,,,,
rel_d6be050a414b,art_b3c7ac1f4c4c,Drake,So Far Gone,2009,,,,
rel_0db3737947be,art_b3c7ac1f4c4c,Drake,SOMEBODY LOVES ME PT. 2,2025-09-05,,,,
rel_a010d707f94a,art_b3c7ac1f4c4c,Drake,STAYING ALIVE (feat. Drake & Lil Baby),2022-08-05,,,,
rel_0861e4784076,art_b3c7ac1f4c4c,Drake,Summer Sixteen,2016-02-05,,,,
rel_00879ea1a3d3,art_b3c7ac1f4c4c,Drake,Take Care (Deluxe),2011-11-15,,,,
rel_8a1cb4f1a381,art_b3c7ac1f4c4c,Drake,Thank Me Later,2010-01-01,,,,
rel_0f21b211565e,art_b3c7ac1f4c4c,Drake,The Best In The World Pack,2019-06-15,,,,
rel_396594f3b695,art_b3c7ac1f4c4c,Drake,Toosie Slide,2020-04-03,,,,
rel_cd9bca67db12,art_b3c7ac1f4c4c,Drake,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),2020-08-06,,,,
rel_e07cf7df579e,art_b3c7ac1f4c4c,Drake,"Two Birds, One Stone",2016-10-28,,,,
rel_59d01716b486,art_b3c7ac1f4c4c,Drake,Views,2016-05-06,,,,
rel_9b22dc10a07f,art_b3c7ac1f4c4c,Drake,Wanna Know Remix (feat. Drake),2016-10-28,,,,
rel_a83fb0ec0695,art_b3c7ac1f4c4c,Drake,We Caa Done (feat. Drake),2023-01-06,,,,
rel_7c61858e836c,art_b3c7ac1f4c4c,Drake,What A Time To Be Alive,2015-09-20,,,,
rel_c7554d87a90f,art_b3c7ac1f4c4c,Drake,What Did I Miss?,2025-07-05,,,,
rel_79ffced4a9fc,art_b3c7ac1f4c4c,Drake,Which One,2025-07-25,,,,
rel_1d65f234d6ce,art_b3c7ac1f4c4c,Drake,Who Told You (feat. Drake),2023-06-08,,,,
rel_0bcd1af68dfd,art_b3c7ac1f4c4c,Drake,You’re Mines Still (feat. Drake),2020-10-15,,,,
rel_2cea9f87b562,art_7b34cb1928c1,Drugs,The Prescription For Mis-America,2001-08-16,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_5bf2d45be282,art_575173cc4229,Eddie Hazel,A Night For Jimi Hendrix,2017-10-12,,,,
rel_fb518644601f,art_575173cc4229,Eddie Hazel,"A Night for Jimi Hendrix (Live at ""Lingerie Club"", Hollywood, 1990)",2014-05-28,,,,
rel_bcc03f4b91b9,art_575173cc4229,Eddie Hazel,AT HOME,2006-01-01,,,,
rel_25029226dfb2,art_575173cc4229,Eddie Hazel,At Home (With Family),2004,original,standard,Comeback Era (1993–2004),"Funk, Psychedelic Rock, P-Funk"
rel_ef3810560b1f,art_575173cc4229,Eddie Hazel,Game Dames and Guitar Thangs,1977,original,standard,Classic P-Funk (1970–1981),"Funk, Psychedelic Rock, P-Funk"
rel_75d6a2ccfa01,art_575173cc4229,Eddie Hazel,Jams From The Heart,1994,original,standard,Comeback Era (1993–2004),"Funk, Psychedelic Rock, P-Funk"
rel_970fe0764aa3,art_575173cc4229,Eddie Hazel,Maggot Brain (Live),2014,,,,
rel_ca67c7de6cd6,art_575173cc4229,Eddie Hazel,Rest in P,1994,,,,
rel_c1d8b13b3edd,art_575173cc4229,Eddie Hazel,The Basement Rehearsals,2014-05-28,,,,
rel_f0727b662cac,art_034dac915828,"Eddie Hazel, Krunchy",The Basement Rehearsals,2014-05-28,reissue,standard,Late Career (2005–2015),"Funk, Psychedelic Rock, P-Funk"
rel_6bcb95543fc4,art_74a3191d18fa,Enemy Squad,,1996,,,,
rel_3cbc9b1af4f6,art_74a3191d18fa,Enemy Squad,Bob Dole Is on Drugs,1996-09-22,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_525be32593b9,art_74a3191d18fa,Enemy Squad,Return of the Swamp Thang,1997,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_5a77ef9f4b44,art_74a3191d18fa,Enemy Squad,United State Of... Mind,1997,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_b7d440c4b558,art_455630f166fa,Eramus Hall,Determination,2024-11-14,,,,
rel_e82d55d6635b,art_455630f166fa,Eramus Hall,Gohead,1983,original,standard,Transition Era (1982–1992),"Funk, R&B, P-Funk"
rel_c0aa998501da,art_455630f166fa,Eramus Hall,Lost and Found,2024-11-29,,,,
rel_1df0e89a7f63,art_455630f166fa,Eramus Hall,Your Love Is My Desire (2024 Remastered),2024-02-09,,,,
rel_9f6b09750067,art_163c45cb6ea8,F.F.F.,"Barbès (Live à la cigale, 2024)",2025-03-27,,,,
rel_ec95401bc4c2,art_163c45cb6ea8,F.F.F.,Blast Culture,1991-09-30,original,standard,Transition Era (1982–1992),"Funk, R&B, P-Funk"
rel_57bc39e0f020,art_163c45cb6ea8,F.F.F.,Et touT ReCommenCe,2025-08-28,,,,
rel_0c1c5e63c69a,art_163c45cb6ea8,F.F.F.,F F F,1996-08-04,,,,
rel_20627c5da360,art_163c45cb6ea8,F.F.F.,Free For Fever,1993-09-24,,,,
rel_600af98a2417,art_163c45cb6ea8,F.F.F.,Keep on,2024-10-17,,,,
rel_8002d1a8e389,art_163c45cb6ea8,F.F.F.,"Keep on (Live À La Cigale, 2024)",2025-04-10,,,,
rel_7853bc051b66,art_163c45cb6ea8,F.F.F.,"Le vague à l'arme (Musique inspirée par le film ""La Haine"")",1995-01-01,,,,
rel_5260a984b559,art_163c45cb6ea8,F.F.F.,Les magazines,2023-10-06,,,,
rel_245dbe82e911,art_163c45cb6ea8,F.F.F.,Live à La Cigale,2025-04-25,,,,
rel_aa2d48fc480c,art_163c45cb6ea8,F.F.F.,On devient FFFou,2023-10-20,,,,
rel_7633cb399894,art_163c45cb6ea8,F.F.F.,U Scream,2025-10-31,,,,
rel_b38e9877ccc2,art_163c45cb6ea8,F.F.F.,Vivants (Live),1997-11-10,,,,
rel_2e953423a6bd,art_163c45cb6ea8,F.F.F.,VOODOO MAGIK (Niktus Remix),2022-12-16,,,,
rel_4e004ef07d3d,art_163c45cb6ea8,F.F.F.,Y'a tOi,2025-10-02,,,,
rel_295c11c4fd6c,art_85a0824fc7ae,Fishbone,Bonin' in the Boneyard EP,1988,,,,
rel_4d60ce4ce55d,art_85a0824fc7ae,Fishbone,Chim Chim's Badass Revenge,1996-05-09,,,,
rel_53a6a2aa47e6,art_85a0824fc7ae,Fishbone,Crazy Glue,2011-10-11,,,,
rel_80c3f7886789,art_85a0824fc7ae,Fishbone,Estranged Fruit,2023-05-10,,,,
rel_dcc725d5efc1,art_85a0824fc7ae,Fishbone,Fishbone,2023-05-26,,,,
rel_fd32766c8e0e,art_85a0824fc7ae,Fishbone,Fishbone & The Familyhood Nextperience Presents The Psychotic Friends Nuttwerx,2000-03-21,,,,
rel_c59a140d1b0f,art_85a0824fc7ae,Fishbone,Give A Monkey A Brain And He'll Swear He's The Center Of The Universe,1993-05-24,,,,
rel_293f02dee402,art_85a0824fc7ae,Fishbone,Good Times,2019-05-31,,,,
rel_c72af53bcf5e,art_85a0824fc7ae,Fishbone,Growing Up Punk,2024-10-31,,,,
rel_946eec349461,art_85a0824fc7ae,Fishbone,In Your Face,1986,,,,
rel_d8051bd1af15,art_85a0824fc7ae,Fishbone,Intrinsically Intertwined - EP,2014-04-22,,,,
rel_8a39b85d4156,art_85a0824fc7ae,Fishbone,It's A Wonderful Life (Gonna Have A Good Time),1987-11-30,,,,
rel_b280c7865dd7,art_85a0824fc7ae,Fishbone,Last Call in America,2025-04-25,,,,
rel_cb019f6638f5,art_85a0824fc7ae,Fishbone,Live In Bordeaux,2010-02-02,,,,
rel_1e7c76a4978c,art_85a0824fc7ae,Fishbone,Racist Piece of Shit,2024-11-01,,,,
rel_31af4066a6b9,art_85a0824fc7ae,Fishbone,Still Stuck in Your Throat,2008-10-21,,,,
rel_366f593554b2,art_85a0824fc7ae,Fishbone,Stockholm Syndrome,2025-06-27,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_04fa6a578fac,art_85a0824fc7ae,Fishbone,Stockholm Syndrome,2025-06-27,,,,
rel_1e03bf23c537,art_85a0824fc7ae,Fishbone,The Reality Of My Surroundings,1991-04-22,,,,
rel_fe24d88aeabd,art_85a0824fc7ae,Fishbone,Them Bones (Alice in Chains),2025-12-19,,,,
rel_66e317adff4a,art_85a0824fc7ae,Fishbone,Truth And Soul,1988-01-01,,,,
rel_4f4d61802e5f,art_85a0824fc7ae,Fishbone,Whipper Snapper,2014-03-11,,,,
rel_286de5f74bdd,art_52f0cef7d8f8,Flaming Embers,Hey Mama,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_dea8046cc29a,art_206db11b2307,Flying Lotus,ASH (Original Motion Picture Soundtrack),2025-03-19,,,,
rel_b4bad4ecf00f,art_206db11b2307,Flying Lotus,Black Balloons Reprise (Instrumental),2020-04-27,,,,
rel_9b8a7f3e8546,art_206db11b2307,Flying Lotus,Black Gold,2021-04-20,,,,
rel_2b38b9fb2302,art_206db11b2307,Flying Lotus,Black Gold / Between Memories,2021-04-20,,,,
rel_a865157e08a9,art_206db11b2307,Flying Lotus,Computer Face//Pure Being,2010-03-30,,,,
rel_8cfb8ebf7995,art_206db11b2307,Flying Lotus,"Coronus, the Terminator",2014-09-19,,,,
rel_b63f4e7ffde0,art_206db11b2307,Flying Lotus,Cosmogramma,2010-05-03,,,,
rel_5e07278df8ac,art_206db11b2307,Flying Lotus,Debbie is Depressed (Instrumental),2020-05-28,,,,
rel_08f7b129a363,art_206db11b2307,Flying Lotus,Drug Trade (feat. Black Thought),2023-07-21,,,,
rel_c1d1e626a5af,art_206db11b2307,Flying Lotus,Drug Trade Pt 2 (feat. Black Thought & Benny The Butcher),2023-12-01,,,,
rel_14433fd2eed8,art_206db11b2307,Flying Lotus,Flamagra,2019-05-24,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_1d9c250ea726,art_206db11b2307,Flying Lotus,Flamagra,2019-05-24,,,,
rel_43d0c503637b,art_206db11b2307,Flying Lotus,Flamagra (Deluxe Edition),2020-05-29,,,,
rel_884322ace731,art_206db11b2307,Flying Lotus,Flying Lotus Presents: Music From The Hit Game Show Ozzy's Dungeon - Taken From V/H/S/99,2022-10-21,,,,
rel_9c98396fe20f,art_206db11b2307,Flying Lotus,Flying Objects,2023-09-01,,,,
rel_1d95cee82e1c,art_206db11b2307,Flying Lotus,Flying Objects (Extended Version),2023-12-08,,,,
rel_9927bafd625c,art_206db11b2307,Flying Lotus,Harlem World 97 (feat. Estelle),2023-08-11,,,,
rel_0993b22a432a,art_206db11b2307,Flying Lotus,L.A. EP 3 X 3,2009-08-17,,,,
rel_5100ca0ec126,art_206db11b2307,Flying Lotus,Los Angeles,2008-07-09,,,,
rel_ed4fb81f5b30,art_206db11b2307,Flying Lotus,Mages Sages (Instrumental),2008-02-08,,,,
rel_3cf200700c99,art_206db11b2307,Flying Lotus,More,2019-05-08,,,,
rel_2cf9c4943f47,art_206db11b2307,Flying Lotus,Never Catch Me,2014-09-04,,,,
rel_29e6ea4f1283,art_206db11b2307,Flying Lotus,"OXYGENE (from ""ASH"" Soundtrack)",2025-03-11,,,,
rel_496638a2aced,art_206db11b2307,Flying Lotus,Painted Houses (feat. Conway the Machine),2023-09-01,,,,
rel_4675ec80cd9b,art_206db11b2307,Flying Lotus,Pattern+Grid World,2010-09-20,,,,
rel_4ffb6e2ea812,art_206db11b2307,Flying Lotus,Presents INFINITY “Infinitum” - Maida Vale Session,2019-11-15,,,,
rel_36290c945062,art_206db11b2307,Flying Lotus,Putty Boy Strut,2012-09-18,,,,
rel_01b9012b9940,art_206db11b2307,Flying Lotus,R2 Where R U?,2016,,,,
rel_5da74711670b,art_206db11b2307,Flying Lotus,Reset EP,2007-10-01,,,,
rel_aca2e5ae1004,art_206db11b2307,Flying Lotus,See Thru to U,2012-08-16,,,,
rel_d4678fe0e704,art_206db11b2307,Flying Lotus,Spirit Box,2025-04-03,,,,
rel_842de37a3981,art_206db11b2307,Flying Lotus,Spontaneous / Takashi,2019-04-23,,,,
rel_9c572bb4753c,art_206db11b2307,Flying Lotus,The Room,2022-06-16,,,,
rel_3843453a2b4c,art_206db11b2307,Flying Lotus,They Call Me Magic (Main Title Theme),2022-04-22,,,,
rel_46802221e8af,art_206db11b2307,Flying Lotus,Until The Quiet Comes,2012-10-01,,,,
rel_d02ff2b4df15,art_206db11b2307,Flying Lotus,Whole Wide World,2011-01-01,,,,
rel_d2437d47ea60,art_206db11b2307,Flying Lotus,Yasuke,2021-04-30,,,,
rel_8ef939d61576,art_206db11b2307,Flying Lotus,You're Dead!,2014-10-06,,,,
rel_9bfc50cfc65b,art_206db11b2307,Flying Lotus,You're Dead! (Deluxe Edition),2015-10-07,,,,
rel_022287155eee,art_206db11b2307,Flying Lotus,You're Dead! (Instrumentals),2015-10-07,,,,
rel_ee76a29964b3,art_67ea620c1163,Frankie Kash Waddy,Ka$h Up Front,2002,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_aa54581e4aad,art_78e013368316,Fred Wesley,"A Blow for Me, A Toot to You",1977,,,,
rel_f2893006af1b,art_78e013368316,Fred Wesley,"A Blow for Me, a Toot to You / Say Blow by Blow Backwards",2002,,,,
rel_52872ffd678f,art_78e013368316,Fred Wesley,Amalgamation,1994,,,,
rel_151f1c9ab0be,art_78e013368316,Fred Wesley,Comme Ci Comme Ça,1991,,,,
rel_4249e6bdac29,art_78e013368316,Fred Wesley,Essential Vol.2,2000,,,,
rel_e8d165220579,art_78e013368316,Fred Wesley,"Fred Wesley, Leonardo Corradi, Tony Match are Generations",2015,,,,
rel_e8cda8ed93fe,art_78e013368316,Fred Wesley,From Be Bop to Hip Hop... Full Circle,1998,,,,
rel_61e94dffe4d8,art_78e013368316,Fred Wesley,Funk for Your Ass (A Tribute to the Godfather of Soul),2008-05-28,,,,
rel_15aed70275fe,art_78e013368316,Fred Wesley,Horn Riffs for DJs,1992,,,,
rel_c244a6f5baa9,art_78e013368316,Fred Wesley,House Party,1980,,,,
rel_9ea1c073c76c,art_78e013368316,Fred Wesley,It Don't Mean a Thing If It Ain't Got That Swing,2006-06-06,,,,
rel_d7925af52fee,art_78e013368316,Fred Wesley,Let It Flow: Fred Wesley's Tribute to James Brown,2010-02-08,,,,
rel_68f61da43924,art_78e013368316,Fred Wesley,Lifetime,1998-07-14,,,,
rel_60d0871ab11f,art_78e013368316,Fred Wesley,New Friends,1990,,,,
rel_e8bf21e7c5cf,art_78e013368316,Fred Wesley,Say Blow by Blow Backwards,1979,,,,
rel_894ce09f0afc,art_78e013368316,Fred Wesley,Still On The Loose / If This Be A Dream,1980,,,,
rel_b2fa71faaf8f,art_78e013368316,Fred Wesley,Studio Live Session,2023,,,,
rel_ab3332968166,art_78e013368316,Fred Wesley,Swing & Be Funky,1993,,,,
rel_758bfcab6ceb,art_78e013368316,Fred Wesley,The Final Blow,1994,,,,
rel_fec2d9769d68,art_78e013368316,Fred Wesley,The Godfather of Soul Train,2008-05-28,,,,
rel_5b3323d8bb16,art_78e013368316,Fred Wesley,West Coast Boogaloo,1995-12,,,,
rel_9560c4943ba1,art_78e013368316,Fred Wesley,With a Little Help From My Friends,2010-09-24,,,,
rel_9e8900309d79,art_78e013368316,Fred Wesley,Wuda Cuda Shuda,2003,,,,
rel_3b5c46e039de,art_d78cea1bcb92,Fred Wesley & The Horny Horns,"A Blow For Me, A Toot To You (feat. Maceo Parker) [Bonus Track Version]",1977-01-01,,,,
rel_4f263f3fc5f0,art_d78cea1bcb92,Fred Wesley & The Horny Horns,Say Blow By Blow Backwards feat. Maceo Parker,1979-01-01,,,,
rel_ac4739a086d3,art_a87cb9342161,"Fred Wesley & The Horny Horns, Maceo Parker, Mike E. Clark","A Blow For Me, A Toot To You (feat. Maceo Parker) [Bonus Track Version]",1977-01-01,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Jazz-Funk"
rel_cd182f72d433,art_b39becf8f165,Fred Wesley And The Horny Horns,A Blow for Me A Toot for You,1977,original,standard,Classic P-Funk (1970–1981),"Funk, Jazz-Funk, P-Funk"
rel_398156f6d229,art_b39becf8f165,Fred Wesley And The Horny Horns,Say Blow By Blow Backwards,1979,original,standard,Classic P-Funk (1970–1981),"Funk, Jazz-Funk, P-Funk"
rel_a1482b82bf13,art_b39becf8f165,Fred Wesley And The Horny Horns,Say Blow By Blow Backwards,1979,reissue,standard,Classic P-Funk (1970–1981),"Funk, Jazz-Funk, P-Funk"
rel_024c633ff2ce,art_b39becf8f165,Fred Wesley And The Horny Horns,The Final Blow,1994-05-20,compilation,standard,Comeback Era (1993–2004),"Funk, Jazz-Funk, P-Funk"
rel_b8ad0ddeb2ec,art_785e486ceb8f,Freekbass,All the Way This. All the Way That.,2019-05-31,,,,
rel_bf2da2502600,art_785e486ceb8f,Freekbass,"Blizzard Lizard (Red Eye Sessions, Vol. 1) [Nappy G's Funky Space Odyssey Mix]",2019-10-10,,,,
rel_37b5b2cc431d,art_785e486ceb8f,Freekbass,Blood,2022-10-28,,,,
rel_7d58349cc924,art_785e486ceb8f,Freekbass,Body Over Mind,2001-01-01,,,,
rel_1356bbc1285f,art_785e486ceb8f,Freekbass,Brainwave,2021-01-26,,,,
rel_f670fa93c8d5,art_785e486ceb8f,Freekbass,Change My Mind,2024-03-15,,,,
rel_2526f30cbd2f,art_785e486ceb8f,Freekbass,CINCINNATI,2015-12-11,,,,
rel_bd860856c1bf,art_785e486ceb8f,Freekbass,Dance Automatic (LIVE),2025-03-07,,,,
rel_1659c4ae7570,art_785e486ceb8f,Freekbass,Do You Wanna,2024-02-16,,,,
rel_c9970de2aac3,art_785e486ceb8f,Freekbass,Drive,2021-06-11,,,,
rel_8cfd3e29e37c,art_785e486ceb8f,Freekbass,Fever,2024-07-19,,,,
rel_7ce090838355,art_785e486ceb8f,Freekbass,Fever (Coloreo Remix 2024),2024-09-13,,,,
rel_8e5f555ffac2,art_785e486ceb8f,Freekbass,FREEK MACHINE,2024-05-17,,,,
rel_35a52ea312a1,art_785e486ceb8f,Freekbass,Get Down,2021-05-25,,,,
rel_9551991bf8cb,art_785e486ceb8f,Freekbass,Get Out of Your Own Head,2020-11-13,,,,
rel_c49b004216f9,art_785e486ceb8f,Freekbass,Gettin' On,2020-09-11,,,,
rel_4a0a5d15dbcd,art_785e486ceb8f,Freekbass,Good Time,2024-06-21,,,,
rel_7e62f2334c56,art_785e486ceb8f,Freekbass,Grooveyard,2008-06-11,,,,
rel_4b65729783fe,art_785e486ceb8f,Freekbass,Hypnotic Woman,2021-12-07,,,,
rel_66a55dfd061a,art_785e486ceb8f,Freekbass,I Know You Do,2024-01-12,,,,
rel_1fc5b1558b49,art_785e486ceb8f,Freekbass,I Know You Do (FB's I Belong To The Light Remix),2024-04-12,,,,
rel_50107e275420,art_785e486ceb8f,Freekbass,Junkyard Waltz,2008-10-27,original,standard,Late Career (2005–2015),"Funk, R&B, P-Funk"
rel_d61acf3ba4a8,art_785e486ceb8f,Freekbass,Junkyard Waltz,2008-10-27,reissue,standard,Late Career (2005–2015),"Funk, R&B, P-Funk"
rel_b7407c667b66,art_785e486ceb8f,Freekbass,Krameria,2022-02-04,,,,
rel_156e1d05e4a2,art_785e486ceb8f,Freekbass,Love in Your Pocket,2018-04-19,,,,
rel_2a4ea1086880,art_785e486ceb8f,Freekbass,Minute To Forever (The Tobotius Remix),2020-12-09,,,,
rel_06d45e785dfd,art_785e486ceb8f,Freekbass,Party In The USA,2023-08-22,,,,
rel_dea4a581c9e3,art_785e486ceb8f,Freekbass,Reds Fan,2005-01-01,,,,
rel_7689c8e3150f,art_785e486ceb8f,Freekbass,Runaway,2020-08-07,,,,
rel_a26eb65a4166,art_785e486ceb8f,Freekbass,Runaway (Mr. Bird Remix),2020-10-16,,,,
rel_6c0d312ed105,art_785e486ceb8f,Freekbass,Runaway (Stephen Dusenberry Remix),2022-02-25,,,,
rel_8007c8c647ef,art_785e486ceb8f,Freekbass,Show You The Way,2021-02-23,,,,
rel_3378c3c93f2b,art_785e486ceb8f,Freekbass,Shut The Club Down,2023-12-08,,,,
rel_bca1f3cdea9d,art_785e486ceb8f,Freekbass,SMASH,2025-11-27,,,,
rel_51a5573456f1,art_785e486ceb8f,Freekbass,Take Me Out,2021-07-27,,,,
rel_e4c4c27c08fa,art_785e486ceb8f,Freekbass,The Air is Fresher Underground,2003-11-04,,,,
rel_20e68f242a4b,art_785e486ceb8f,Freekbass,The Maze,2021-03-30,,,,
rel_c1dafbc541c1,art_785e486ceb8f,Freekbass,The Na-Na Song,2025-09-19,,,,
rel_7918495493ec,art_785e486ceb8f,Freekbass,The Sound Of Music,2024-11-01,,,,
rel_1c7e6da3013c,art_785e486ceb8f,Freekbass,Why Do I (Keep Falling In Love With You) ?,2021-04-27,,,,
rel_7f079483b040,art_785e486ceb8f,Freekbass,You Make Me Feel Alive,2023-11-10,,,,
rel_b51cb7913c45,art_7996decd6b6b,Frogg,Froggadelic,1996,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_88c1b5ff35b1,art_22cf682205a2,Froggy Fresh,Bubblegum Bees,2023-07-18,,,,
rel_68039bbc177b,art_22cf682205a2,Froggy Fresh,Dream Team,2014-10-03,,,,
rel_22d9728e1c7c,art_22cf682205a2,Froggy Fresh,Dunked On,2014-05-08,,,,
